,id,alias,name,is_closed,phone,address1,address2,address3,city,zip_code,country,state,latitude,longitude
10098,BMfH6Nhdscm5rhM6ZXm0cg,gardening,Chapman's Greenhouse,FALSE,13608921405,14002 NE 117th Ave,,,Vancouver,98662,US,WA,45.72341156,-122.5552139
10099,CGIJS3tKQdzTKCe-9sWe4A,kitchenandbath;interiordesign,"Modern Renovations, Inc",FALSE,13605665705,5903 NE 42nd Ave,,,Vancouver,98661,US,WA,45.66525,-122.6276
10100,XFxHcS1fTuz0i3qO2oJfrQ,countertopinstall;kitchenandbath,Coulee Concrete Designs,FALSE,15038952621,3308 SE 50th Ave,,,Portland,97206,US,OR,45.498779,-122.6110503
10101,KPqFvl-a635aGB3eSSLKvw,gardening,Mingus Dahlias,FALSE,13605714192,7407 NE 139th St,,,Vancouver,98662,US,WA,45.721523,-122.597107
10102,C_wW-CHVoGqPwBSewLBc4A,kitchenandbath;countertopinstall;cabinetry,Granite Transformations of Beaverton,FALSE,15035671370,11170 SW 5th St,Ste 150,,Beaverton,97005,US,OR,45.48221,-122.79164
10103,LhkqLW2DEi10of2-NpQt9A,flooring;tiling;kitchenandbath,Floor Connections,FALSE,13602538155,507 E Main St,,,Battleground,98604,US,WA,45.78075,-122.53183
10104,OvzjU19ByyqCV_9cePUclQ,kitchenandbath;cabinetry;countertopinstall,ZC Building Supply,FALSE,15032083718,11614 SE Stark St,,,Portland,97216,US,OR,45.518751,-122.543714
10105,i1tjBFVoaBAJaiwhN2P3IQ,windowsinstallation;decksrailing;kitchenandbath,DG Custom Remodeling,FALSE,19715062270,6809 Sleret Ave,,,Vancouver,98664,US,WA,45.61486,-122.6013
10106,fIaJ4oJfPjtMpPFlvUmeYA,interiordesign;suppliesrestaurant;tableware,Bargreen Ellingson Restaurant Supply & Design,FALSE,15032271161,3232 NW Industrial St,,,Portland,97210,US,OR,45.5401684,-122.7157113
10107,9GDvj_rndGrqqpU_tIQlww,kitchenandbath;countertopinstall,Galaxy Stone Works,FALSE,15039815403,4415 Pacific Hwy,,,Hubbard,97032,US,OR,45.186402,-122.800624
10108,URBu6wJXsgWeIUJOX9JacQ,homedecor;commissionedartists;lighting,Sua Lana Glass Art,FALSE,15035432903,27624 Gibbs Rd,,,Scappoose,97056,US,OR,45.82276,-122.99655
10109,aV9z5GIzsxEKjHwxqKGQ_A,hottubandpool;poolservice,Spa Logic Hot Tubs & Swim Spas,FALSE,15038949279,1441 N Marine Dr,,,Portland,97217,US,OR,45.60592933,-122.681417
10110,sazXuo20nN9BE_FqnkYd8g,contractors;kitchenandbath,Mountainwood Homes,FALSE,15037467338,8324 SW Nimbus Ave,,,Beaverton,97008,US,OR,45.4600633,-122.7890464
10111,RqDFsiaQLvGSc9EZs9PBcA,selfstorage;shedsandoutdoorstorage,Independent Cargo Container Service,FALSE,13603561604,6209 NE 121st Ave,,,Vancouver,98682,US,WA,45.66779,-122.54823
10112,t0XXIj4Soo7CBP9jhq8zjQ,interiordesign;contractors;furniture,Daniel House,FALSE,19713333133,2328 NW Westover Rd,Ste 100,,Portland,97210,US,OR,45.52436,-122.69902
10113,lHOwWmW2E_Be4Z1AKoOWCg,homestaging;home_organization;holidaydecorations,First Impression Staging,FALSE,15033955313,9283 SW Locust St,,,Portland,97223,US,OR,45.4475,-122.77252
10114,w3qi8iwfFB9z-xuBts9fqg,carpeting;buildingsupplies;rugs,Wilson's Carpet One Floor and Home,FALSE,15034726811,947 SW Baker St,,,McMinnville,97128,US,OR,45.201861,-123.202967
10115,E5kvjYiALqWkUisnuQZw1A,hardware,Lutz Hardware,FALSE,13608342663,505 NE 4th Ave,,,Camas,98607,US,WA,45.58666992,-122.4030457
10116,3iKvb3Ma22DtLCn25lP9pA,gardening;giftshops;livestocksupply,Ljc Feed-Pet & Farm Supply,FALSE,13608350164,3501 NE 3rd Ave,,,Camas,98607,US,WA,45.58452606,-122.3683624
10117,G4cbeDez3wakVqMkWB74jA,electronics;hometheatreinstallation;furniture,Home Video Library Electronics,FALSE,15037606488,16544 SE Division St,,,Portland,97236,US,OR,45.504134,-122.492137
10118,wMaifwWeXHIgm7uGeaSG-g,carpeting;flooring;kitchenandbath,Paulson's fine floor Coverings and interiors,FALSE,15032358711,1136 SE Grand Ave,,,Portland,97214,US,OR,45.51459122,-122.6604309
10119,7ej-ET3kf2ASvECF_8r95g,furniture;vintage;interiordesign,Red Snapper,FALSE,15039398967,11049 SE Main St,Ste 103,,Milwaukie,97222,US,OR,45.442783,-122.641417
10120,mX9nPwd4ReKY3fEjA9-AIA,furniture;interiordesign;giftshops,Celebrate Me Home,FALSE,15036189394,319 E Historic Columbia River Hwy,,,Troutdale,97060,US,OR,45.54094,-122.38614
10121,zV-IpTcvjkm3-iwCOinraw,furniture,One Stop Home Furnishings,FALSE,13608341234,2140 SE 8th Ave,,,Camas,98607,US,WA,45.580638,-122.386662
10122,lHswbHoE2uW7M9iwnoY0Rg,furniture;mattresses,Mattress Firm Columbia Tech,FALSE,13602130507,16621 SE Mill Plain Blvd,,,Vancouver,98684,US,WA,45.6153507,-122.4997296
10123,qX3JeXVxG5RaEvrIHYLARQ,hardware;buildingsupplies;paintstores,Parkrose Hardware,FALSE,13606937881,16509 SE 1st St,,,Vancouver,98684,US,WA,45.62062,-122.50281
10124,FOavE502ZG0h4wd1AEKYqw,refinishing;kitchenandbath;countertopinstall,Miracle Method Surface Refinishing,FALSE,15034203105,6781 NE Columbia Blvd,Ste 24,,Portland,97218,US,OR,45.5677469,-122.5912323
10125,fAZ19T5mLrNa306JOwRUXQ,interiordesign;homedecor,Carma For Design,FALSE,13608346091,231 NE 4th Ave,,,Camas,98607,US,WA,45.585247,-122.4055812
10126,x-nKrfR5rx1r8oOPHNHRxQ,homeappliancerepair;mattresses,Riegelmann's Appliance,FALSE,15036654158,301 E Powell Blvd,,,Gresham,97030,US,OR,45.49833,-122.42726
10127,AVUYjeou6vs9oF4VObOE2w,cosmetics;accessories;homedecor,The Artful Attic,FALSE,13602104927,217 NE 3rd Ave,,,Camas,98607,US,WA,45.58466,-122.40495
10128,RUq_mju2_zP4U3Otf0pz9w,furniture,Juxtaposition,FALSE,13608341810,425 NE 4th Ave,,,Camas,98607,US,WA,45.58626,-122.40381
10129,SxHibCzAaT35CqQNa8PzNw,homeandgarden,Camas Power Equipment,FALSE,13608345355,306 NE Everett St,,,Camas,98607,US,WA,45.5863646,-122.4018252
10130,LAr6q8iS9KqRO9urSD0FSA,recyclingcenter;gardening,Allwood Recyclers,FALSE,15036675497,22800 NE Marine Dr,,,Fairview,97024,US,OR,45.555859,-122.4278897
10131,kwLzXTBNRhz9araScfT06g,homedecor;beer_and_wine;furniture,Cost Plus World Market,FALSE,13608833100,16801 SE Mill Plain Blvd,,,Vancouver,98684,US,WA,45.61527549,-122.4985131
10132,eIVg1G9eQ83VgjuEChiBYw,hottubandpool,Carefree Pool & Spa Supply,FALSE,15032531130,14811 NE Airport Way,Ste 300,,Portland,97230,US,OR,45.5600773,-122.5094499
10133,2mPE3Egu-M_AXELEJocKMQ,hardware;gardening;appliances,The Home Depot,FALSE,13602546289,330 SE 192nd Ave,,,Vancouver,98683,US,WA,45.62025095,-122.4799848
10134,E2T85tt7zVTWIrdo5kxytw,gardening;petstore;livestocksupply,Wilco Farm Store - Vancouver,FALSE,13602564233,1901A NE 162nd Ave,,,Vancouver,98684,US,WA,45.636812,-122.504412
10135,u_TehtznExUXoclN0eVCUg,gardening,Hayes Family Growers,FALSE,13605135354,3004 NE 182nd Ave,,,Vancouver,98682,US,WA,45.64456312,-122.4864905
10136,5-yUjOg0AnrV1mgiGTEzow,kitchenandbath;countertopinstall,Alpha Stone Works,FALSE,15036537884,2149 SE Moores St,,,Milwaukie,97222,US,OR,45.459361,-122.640615
10137,j7vz2gpABV5EbtBZ6xTNGw,hardware;hvac,Vinje & Son,FALSE,15032327713,544 SE 78th Ave,,,Portland,97215,US,OR,45.51861,-122.58292
10138,YTjk-pbXALs4ZPP9njNRjA,kitchenandbath;countertopinstall;tiling,Artistic Stone Design,FALSE,15038048820,275 Beavercreek Rd,B132,,Oregon City,97045,US,OR,45.33383,-122.59679
10139,yZTFfDPlqAA0QLJ6HnAFAQ,kitchenandbath;buildingsupplies;cabinetry,Lihua Cabinets & Granite,FALSE,15037713871,5635 SE Foster Rd,,,Portland,97206,US,OR,45.4939,-122.60455
10140,RhC-gN-gGhIY9-NXpTzkoA,hardware;gardening;appliances,Lowe's Home Improvement,FALSE,13605149660,18801 SE Mill Plain Boulevard,,,Vancouver,98683,US,WA,45.61447951,-122.4805059
10141,YPmBP90MIdp3OFurwgl5sA,furniture;interiordesign,Hunt & Gather,FALSE,15032273400,1302 NW Hoyt St,,,Portland,97209,US,OR,45.52697,-122.68462
10142,PuCv3S-n9AYl5Ns-P5s82Q,hottubandpool;poolcleaners;poolservice,The Pool & Spa House,FALSE,15036657761,21950 SE Stark St,,,Gresham,97030,US,OR,45.5189376,-122.4359624
10143,1L880SQrWzYC3ebNeXM_eQ,furniture;mattresses,Mattress Firm Wood Village,FALSE,15034892902,22479 NE Park Ln,,,Wood Village,97060,US,OR,45.529781,-122.4323628
10144,DtmsO_ccRxO_1Wfo-tIbrw,cabinetry;furniture,Makers Woodworks,FALSE,15036833232,,,,Vancouver,98682,US,WA,45.65276337,-122.5588379
10145,U50PGODvIqpdCfWZEQ_nLA,deptstores;furniture;electronics,Target,FALSE,15036749109,21500 NE Halsey St,,,Fairview,97024,US,OR,45.532784,-122.44215
10146,nIcgojYTzqySH4zv0g-5dQ,mattresses;homedecor;furniture,Sleep Number,FALSE,13608926177,19206 SE 1st St,Ste 120,,Camas,98607,US,WA,45.62161649,-122.47455
10147,JAnLi-89rFJA12YebA27kg,hottubandpool;poolservice,Oregon Hot Tub - Vancouver,FALSE,13608925905,915 SE 164th Ave,Ste 103,,Vancouver,98683,US,WA,45.6140796,-122.5035399
10148,Zsuby2pk7_EBgGEE8sU7mQ,deptstores;furniture;electronics,Target,FALSE,13604496420,16200 SE Mill Plain Blvd,,,Vancouver,98684,US,WA,45.616707,-122.505134
10149,IzEx0uBtSPckxiONBPErQA,furniture,Michael's Fine Furniture,FALSE,15036740414,2011 NE 181st Ave,,,Portland,97230,US,OR,45.53751755,-122.4778976
10150,9HVQkqD8rcDJj0aLgopRHg,gardening;buildingsupplies;interiordesign,Bamboo Craftsman Company,FALSE,15032855339,2104 N Willis Blvd,,,Portland,97217,US,OR,45.58359909,-122.6882324
10151,UjCwacxGot8mh-SYgHJF1w,lighting;hydroponics,Grow World,FALSE,15034779351,1561 NE 181st Ave,,,Gresham,97230,US,OR,45.5343459,-122.4773949
10152,fsRBFgwdFMapYaAOSn-68A,hottubandpool;fireplace,"Morton's Stoves, Pools & Spas",FALSE,13609446010,8318 E Mill Plain Blvd,,,Vancouver,98664,US,WA,45.6239,-122.58594
10153,3TGKrmRwqZu5OGbS9HxxuQ,hardware;gardening;appliances,Lowe's Home Improvement,FALSE,15036671005,1000 NE Wood Village Blvd,,,Wood Village,97060,US,OR,45.529859,-122.425827
10154,qIWbuarwQ7XXPjHMZhvz-A,interiordesign;furniture;homedecor,Creative Interiors & Design,FALSE,13609441151,11815 Ne 113th St,Ste 100,,Vancouver,98662,US,WA,45.70309251,-122.5521
10155,p3J3shR3ir2U5Iwj0stEow,hardware,Washougal Hardware,FALSE,13608358585,1822 Main St,,,Washougal,98671,US,WA,45.57828,-122.35221
10156,W0CQNuth-BhE3ukRMJ8omw,gardening;landscaping;landscapearchitects,Dennis' 7 Dees Landscaping & Garden Center,FALSE,15032971058,10455 SW Butner Rd,,,Portland,97225,US,OR,45.5101,-122.78458
10157,whtrxNQw1S5KLD9M0r020w,interiordesign;furniture;home_organization,California Closets - West Linn,FALSE,15038858211,22000 Willamette Dr,Ste 130,,West Linn,97068,US,OR,45.36633,-122.612617
10158,PrsF8ugDyrOimRoeZ0ui7Q,gardening;landscaping;landscapearchitects,Drake's 7 Dees,FALSE,15032562223,5645 SW Scholls Ferry Rd,,,Portland,97225,US,OR,45.4792865,-122.7632659
10159,jUYvKWho1teQ5K1hPNvZWg,lighting;lightingstores,Pacific Lamp Wholesale,FALSE,15036436516,10725 SW 5th St,,,Beaverton,97005,US,OR,45.48423,-122.78692
10160,5pfOw8vOJmDqFr28gjSNQg,hardware;buildingsupplies,Washougal Lumber Co,FALSE,13608353411,2820 E St,,,Washougal,98671,US,WA,45.579353,-122.341171
10161,cNPXz3SDBRTR2Xl-aEeRJA,kitchenandbath,Bed Bath & Beyond,FALSE,13609440300,16701 SE Mill Plain Blvd,,,Vancouver,98684,US,WA,45.6151619,-122.4993057
10162,x4_XWimK4Fu6VEKa_4_fkg,gardening;lighting,Indoor Garden Depot,FALSE,15037862445,5409 SE International Way,Ste B,,Milwaukie,97222,US,OR,45.43333,-122.608047
10163,JNEJQXJm05EAg1K7-Ojqqw,gardening;firewood,K. Johnson Barkdust Blowing & Delivery,FALSE,15036532727,,,,Portland,97222,US,OR,45.4485068,-122.6286109
10164,kjUGufIPmnZGv0OiR4hkqg,tiling;flooring;kitchenandbath,Kibuk Construction,FALSE,13606084629,5305 NE 121st Ave,Ste 212,,Vancouver,98682,US,WA,45.662028,-122.547489
10165,l-oTDGIXvgcK43VhZDjWKQ,paintstores,Sherwin-Williams Paint Store,FALSE,13606040281,16200 SE 15th St,,,Vancouver,98683,US,WA,45.610103,-122.505831
10166,oF7yA0ilNZkL-Lsvq6tVmw,kitchenandbath;contractors,Pacific Bath Company,FALSE,19712048111,17880 NE Airport Way,Ste 110,,Portland,97230,US,OR,45.55226,-122.478069
10167,AWcIMpptLJzMB8mVppbyFg,cosmetics;candlestores;perfume,Bath & Body Works,FALSE,15034053122,450 NW 257th Way,,,Troutdale,97060,US,OR,45.54266,-122.3897
10168,E8U9R2_UTk79IBv1UTQlyA,gardening,Cereghino Farms Produce Market,FALSE,15036654351,18641 NE Sandy Blvd,,,Portland,97024,US,OR,45.546803,-122.470879
10169,yGClKjzaWIjLS0xNXjdwkA,paintstores,Miller Paint,FALSE,13608230030,111 NE 164th Ave,,,Vancouver,98684,US,WA,45.62155151,-122.5037689
10170,AZ9N2tuujMrI_enc0Cbapg,appliances;fireplace;grillingequipment,Lisac's Fireplaces and Stoves,FALSE,15032611000,12518 NE Airport Way,Ste 155,,Portland,97230,US,OR,45.56432,-122.53293
10171,XNUOmILgqwEwRRAuLFdMAg,homeandgarden,Metro Landscape Supplies,FALSE,13608339456,39 C St,,,Washougal,98671,US,WA,45.58226,-122.38152
10172,TcyQHV4PHETZwMu3Oju-zQ,mattresses,Morgan’s Matresses,FALSE,15039134364,18200 NE Halsey St,,,Portland,97230,US,OR,45.53399,-122.47563
10173,Dj0gzG-IZpnuHNWVy96zwg,hottubandpool;fireplace,Marquis Hot Tubs - Clackamas,FALSE,15032100077,10822 SE 82nd Ave,Ste J,,Happy Valley,97086,US,OR,45.44475,-122.57738
10174,SAfeE8UbF9fqZ6a-Fx_Ywg,kitchenandbath;countertopinstall,Precision Countertops,FALSE,15036926660,26200 SW 95th Ave,Ste 303,,Wilsonville,97070,US,OR,45.33017,-122.77056
10175,GriVtFmBjIiYderHcGVNRQ,hardware;carpenters,Barbo Machinery & Supply,FALSE,15032328158,14811 NE Airport Way,Ste 400,,Portland,97230,US,OR,45.55999,-122.5077
10176,rpjyxQ_PAxqlistf751oEQ,homedecor;furniture;candlestores,Pier 1,FALSE,13604493400,16525 SE Mill Plain Blvd,,,Vancouver,98684,US,WA,45.61490848,-122.5011788
10177,uBZ_6Bm0VYDTwPVTafO0Qg,firewood;gardening,MT Scott Fuel,FALSE,15036631414,11909 SE 282nd Ave,,,Boring,97009,US,OR,45.4368,-122.37327
10178,4CNLnkzfDTQFgpbRIFmZdA,,Washougal Treu Value,FALSE,13608358585,1822 Main St,,,Washougal,98671,US,WA,45.5782814,-122.352211
10179,OvzjU19ByyqCV_9cePUclQ,kitchenandbath;cabinetry;countertopinstall,ZC Building Supply,FALSE,15032083718,11614 SE Stark St,,,Portland,97216,US,OR,45.518751,-122.543714
10180,vQdDACpnitMiMTbIoRkr7g,homedecor,Soothing Walls,FALSE,18888393597,415 NE Cedar St,Ste B,,Camas,98607,US,WA,45.5859108,-122.4045029
10181,dpNlmkS6cYBZ2lLI7c753g,cabinetry;kitchenandbath;countertopinstall,United Brothers,FALSE,15036632427,,,,Portland,,US,OR,45.51179123,-122.6756287
10182,C_wW-CHVoGqPwBSewLBc4A,kitchenandbath;countertopinstall;cabinetry,Granite Transformations of Beaverton,FALSE,15035671370,11170 SW 5th St,Ste 150,,Beaverton,97005,US,OR,45.48221,-122.79164
10183,ktPjIt3tkd2tZbk5l4xTog,furniture,Michael's Discount Furniture,FALSE,15034658789,2035 NE 181st Ave,,,Portland,97230,US,OR,45.53836,-122.47884
10184,9GDvj_rndGrqqpU_tIQlww,kitchenandbath;countertopinstall,Galaxy Stone Works,FALSE,15039815403,4415 Pacific Hwy,,,Hubbard,97032,US,OR,45.186402,-122.800624
10185,tYC9tUummyPrInaZB6vcoA,homeandgarden,Nu-Tech Machining,FALSE,15036610770,20437 NE Sandy Blvd,,,Fairview,97024,US,OR,45.5454216,-122.4528351
10186,vhg4m3LzdK63UtwUXKMIwA,contractors;kitchenandbath,Luxury Bath of Washington and Oregon,FALSE,13606932284,13714 NE 28th St,Ste A-1,,Vancouver,98682,US,WA,45.643232,-122.530999
10187,boP_I9WXkAj6KWdcPFPFUQ,hottubandpool;fireplace;poolservice,Classic Pool Spa & Hearth,FALSE,15036424795,20945 SW Tualatin Valley Hwy,,,Beaverton,97003,US,OR,45.4970029,-122.892392
10188,CGIJS3tKQdzTKCe-9sWe4A,kitchenandbath;interiordesign,"Modern Renovations, Inc",FALSE,13605665705,5903 NE 42nd Ave,,,Vancouver,98661,US,WA,45.66525,-122.6276
10189,6vp7O2-gXc3UorOFJeqcrQ,furniture,Rustic With A Twist,FALSE,15034920595,329 E Historic Columbia River Hwy,,,Troutdale,97060,US,OR,45.540869,-122.38598
10190,CgpzVTXQyyX3lmKWLDuZ6Q,recyclingcenter;firewood;gardening,Grimm's Fuel Company,FALSE,15036363623,18850 SW Cipole Rd,,,Tualatin,97062,US,OR,45.38394,-122.81563
10191,fIaJ4oJfPjtMpPFlvUmeYA,interiordesign;suppliesrestaurant;tableware,Bargreen Ellingson Restaurant Supply & Design,FALSE,15032271161,3232 NW Industrial St,,,Portland,97210,US,OR,45.5401684,-122.7157113
10192,YMTBWrjyn43SUy0kTTaNyg,paintstores,Sherwin-Williams Paint Store,FALSE,15036661258,18179 NE Halsey St,,,Portland,97230,US,OR,45.534317,-122.475463
10193,WIwNvETA8wTEo4b03tNzvw,deptstores;womenscloth;homedecor,Ross Dress for Less,FALSE,13602533004,16611 SE Mill Plain Blvd,,,Vancouver,98684,US,WA,45.61587,-122.50108
10194,9RH2sTlQ8pFEqi0txviUrw,homedecor,Willamette Graystone Woodvillage,FALSE,15036697612,SE 224th Ave,,,Gresham,97030,US,OR,45.54090041,-122.4122751
10195,ltZde7ZoR2wO-O-Gr2UtJg,contractors;flooring;kitchenandbath,NorthWest Renovators,FALSE,15034756901,6107 SW Murray Blvd,Ste 112,,Beaverton,97008,US,OR,45.47539,-122.8266
10196,QfTmA4Xf4s6-SfOQQiY67Q,kitchenandbath;flooring,Pacific Marble & Granite,FALSE,13602139313,512 NE 167th Ave,,,Vancouver,98684,US,WA,45.62577,-122.500617
10197,aV9z5GIzsxEKjHwxqKGQ_A,hottubandpool;poolservice,Spa Logic Hot Tubs & Swim Spas,FALSE,15038949279,1441 N Marine Dr,,,Portland,97217,US,OR,45.60592933,-122.681417
10198,6eis7fozrtdkBRD5WDIlSQ,furniture;mattresses,Beds 4 Less & Furniture,FALSE,13602130055,16718 SE 1st St,,,Vancouver,98684,US,WA,45.6215788,-122.4998483
10199,RqDFsiaQLvGSc9EZs9PBcA,selfstorage;shedsandoutdoorstorage,Independent Cargo Container Service,FALSE,13603561604,6209 NE 121st Ave,,,Vancouver,98682,US,WA,45.66779,-122.54823
10200,URBu6wJXsgWeIUJOX9JacQ,homedecor;commissionedartists;lighting,Sua Lana Glass Art,FALSE,15035432903,27624 Gibbs Rd,,,Scappoose,97056,US,OR,45.82276,-122.99655
10201,lgWZI6xiYG072XBEuBfeBQ,contractors;homedecor,Osmon Design and Remodeling,FALSE,15038038529,17801 Hwy 224,,,Damascus,97089,US,OR,45.395836,-122.48027
10202,QmacBHg3h3kn-dEThmpOkg,contractors;cabinetry;kitchenandbath,E&E Cabinets,FALSE,15037915296,,,,Newberg,97132,US,OR,45.3001,-122.97511
10203,lHOwWmW2E_Be4Z1AKoOWCg,homestaging;home_organization;holidaydecorations,First Impression Staging,FALSE,15033955313,9283 SW Locust St,,,Portland,97223,US,OR,45.4475,-122.77252
10204,LhkqLW2DEi10of2-NpQt9A,flooring;tiling;kitchenandbath,Floor Connections,FALSE,13602538155,507 E Main St,,,Battleground,98604,US,WA,45.78075,-122.53183
10205,cb25ALW8YVM0HpSTZGkK9w,homeandgarden;flowers;petstore,Wild West Farm & Garden,FALSE,15097752500,754 S Clark Ave,,,Republic,99166,US,WA,48.6457049,-118.7378702
10206,LSuA3BLVLpq30IZx1AFOxA,hardware,Home Hardware,FALSE,12504956534,8501 Main St,,,Osoyoos,V0H 1V0,CA,BC,49.03258,-119.46547
10207,2bJmYSnN5ZZ5WImoJcUgvw,furniture,Then and Now Furniture Emporium,FALSE,12504435397,256 S Copper St,,,Greenwood,V0H 1J0,CA,BC,49.0944021,-118.6773751
10208,BexGEBYfkAlpzWHDj_bvdA,homeandgarden;stationery;galleries,The Owl's Nest,FALSE,15096752214,130 E 3rd St,,,Kettle Falls,99141,US,WA,48.86785,-118.20389
10209,HutHJQ0sf0SEgfdDOpZ7SA,furniture;mattresses,Cramer's Home Furnishings,FALSE,15098266290,101 N Main St,,,Omak,98841,US,WA,48.41233444,-119.528862
10210,CYhvg6K6zpiiE-G68dXuSg,buildingsupplies;machinerental;hardware,Midway Building Supply,FALSE,15094862888,132 Clarkson Mill Rd,,,Tonasket,98855,US,WA,48.688016,-119.456019
10211,zn8HW7Uf7cymP4UBTWsMcw,hardware,Hunters Farm & Hardware,FALSE,15097223309,4952 Hwy 25 S,,,Hunters,99137,US,WA,48.11855167,-118.2039733
10212,O74vpomlb69XlY7H9X6NaQ,shedsandoutdoorstorage,Alpine Shed Company,FALSE,15093220322,130C Clarkson Mill Rd,,,Tonasket,98855,US,WA,48.6901762,-119.4514337
10213,50UGAoOJtd4uEjXG_NSVxQ,hardware,K Hardware Omak,FALSE,15098260640,661 E Riverside Dr,,,Omak,98841,US,WA,48.41731,-119.51328
10214,ZFmqAqs8-R8OXffnds6tLg,appliances;gardening;hardware,The Home Depot,FALSE,15098265459,920 Engh Rd,,,Omak,98841,US,WA,48.41501378,-119.5035718
10215,B46uO9CmxiNX_ifB67QE-g,appliances,Ladoux's,FALSE,18002818260,18 E Riverside Dr,,,Omak,98841,US,WA,48.414509,-119.527366
10216,sFhL8UJgfKwt6b7YpGxAow,gardening,Colville Small Engine Service,FALSE,15096842272,186 Buena Vista Dr,,,Colville,99114,US,WA,48.5621345,-117.9253657
10217,4P_giXE0scFBs5U_Xfhh2w,carpeting;flooring;rugs,Inside Design Carpet One Floor & Home,FALSE,15096629500,2101 N Duncan Dr,,,Wenatchee,98801,US,WA,47.4555973,-120.3348497
10218,59ROnjb_hsMUepk07YKhzA,mattresses,Mattress Superstore - Longview,FALSE,13606360188,730 Vandercook Way,,,Longview,98632,US,WA,46.1452625,-122.9244965
10219,feA_1WVaIzAy5GoPQo5X_w,mattresses;furniture,Elam's Home Furnishings,FALSE,13605759804,1413 Commerce Ave,,,Longview,98632,US,WA,46.13890839,-122.9340591
10220,7_ePVtFqRLMkcNqWprIdRg,hardware,Bobs True Value Hardware,FALSE,13604253870,1111 Hudson St,,,Longview,98632,US,WA,46.13586,-122.93249
10221,#NAME?,grocery;hardware;sportgoods,Baker's Corner Store,FALSE,13604233636,5601 Ocean Beach Hwy,,,Longview,98632,US,WA,46.17112,-123.01618
10222,iCjKZnJAGnWYXkD4kKrgBQ,fabricstores;kitchenandbath,Longview Sewing & Kitchen,FALSE,13605782628,1113 Vandercook Way,,,Longview,98632,US,WA,46.14164,-122.9302
10223,3cgBQ09jimNOttjR1UtufA,furniture;mattresses,Mattress Firm Longview,FALSE,13605758888,720 B Ocean Beach Hwy,,,Longview,98632,US,WA,46.14646743,-122.9236829
10224,m5inX4LPOrqaav8wUWlxRQ,gardening,Woods Logging Supply,FALSE,13605778030,702 Industrial Way,,,Longview,98632,US,WA,46.11647,-122.93336
10225,N8gtSUumg7D3ieuPfHRZsA,appliances;gardening;hardware,Lowe's Home Improvement,FALSE,13605777060,2850 Ocean Beach Highway,,,Longview,98632,US,WA,46.148557,-122.958638
10226,FJaMOkSYdjeiEtto6E36sQ,hardware;gardening;appliances,The Home Depot,FALSE,13605781030,580 Seventh Ave,,,Longview,98632,US,WA,46.1216396,-122.9302039
10227,ecvx56J75Wkre2PNhxQEHg,interiordesign;furniture;blinds,Teagues Interiors,FALSE,13606360712,1267 Commerce Ave,,,Longview,98632,US,WA,46.1365139,-122.9347998
10228,BFECdPMNsQ59gaAaXS60wQ,gardening;markets,Watershed Garden Works,FALSE,13604236456,2039 44th Ave,,,Longview,98632,US,WA,46.15960693,-122.9987717
10229,vcUhcEL5ncR7yao143EngA,paintstores,Rodda Paint Company,FALSE,13604234990,541 California Way,,,Longview,98632,US,WA,46.11672974,-122.9318085
10230,TXh4yrYqOuyaYwzj8YH0Bg,hardware,Harbor Freight Tools,FALSE,13604257483,700 Ocean Beach Hwy,,,Longview,98632,US,WA,46.14738694,-122.9239339
10231,blLyuj_Xs1-T6hZPta1CFw,womenscloth;deptstores;homedecor,Ross Dress for Less,FALSE,13605787804,620 Triangle Shopping Ctr,,,Longview,98632,US,WA,46.1450886,-122.9329453
10232,P_uLBMVnfDfypKIsRGDbMw,hardware;buildingsupplies,Baker Lumber,FALSE,13604233900,311 Pine St,,,Kelso,98626,US,WA,46.14284,-122.91084
10233,fXuk87j57BFEAbVHayp0oQ,deptstores;furniture;electronics,Target,FALSE,13604253926,205 Three Rivers Dr,,,Kelso,98626,US,WA,46.142715,-122.89932
10234,SzlM7jb90YjF4ExG0mPkcA,gardening;florists,House of Roses,FALSE,13605787673,477 Oregon Way,,,Longview,98632,US,WA,46.12302399,-122.9451752
10235,BGyS0sjwpsZ1YToYmPMlZw,homedecor;womenscloth;furniture,Real Deals On Home Decor,FALSE,13602328089,1215 Commerce Ave,,,Longview,98632,US,WA,46.135814,-122.935018
10236,7G8K5XeSPiUMUQ93NTIpUw,appliances;hardware;grillingequipment,Sears Hometown Store,FALSE,13607036464,1116 15th Ave,,,Longview,98632,US,WA,46.134597,-122.937748
10237,_VEOmEvsTQAAaLgUxvlFRw,gardening;petstore;livestocksupply,Wilco Farm Store - Kelso,FALSE,13604230767,200 S Kelso Dr,,,Kelso,98626,US,WA,46.143272,-122.894383
10238,wMHOvHVaFuEghVoDoC3eWw,appliances,Rainier Appliance,FALSE,15035563005,115 E A St,,,Rainier,97048,US,OR,46.090033,-122.935262
10239,CJ5X2KIdjRSv4mz7E9F7Pg,gardening;landscapearchitects,Tsugawa Nursery & Greenhouses,FALSE,13602258750,410 E Scott Ave,,,Woodland,98674,US,WA,45.91601,-122.74777
10240,QFnVziQjQnLQlCcw_a9ePg,artsupplies;fabricstores;homedecor,Jo-Ann Fabric and Craft,FALSE,13604233122,700 Ocean Beach Hwy,Ste 100,,Longview,98632,US,WA,46.147426,-122.923109
